Latitude (decimal degrees):	51.498
Longitude (decimal degrees):	10.810
Elevation (m):	201
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 11 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20201104:0810,423.66,13.72,5.46,2.21,0.0
20201104:0910,609.29,19.07,6.95,2.83,0.0
20201104:1010,655.57,22.32,8.1,3.03,0.0
20201104:1110,515.11,23.14,9.0,3.1,0.0
20201104:1210,519.85,21.43,9.62,3.1,0.0
20201104:1310,558.55,17.38,9.83,2.83,0.0
20201104:1410,450.49,11.39,9.67,2.14,0.0
20201104:1510,67.1,3.95,9.12,1.52,0.0
20201104:1610,0.0,0.0,7.71,1.79,0.0
20201104:1710,0.0,0.0,6.21,2.0,0.0
20201104:1810,0.0,0.0,5.11,2.0,0.0
20201104:1910,0.0,0.0,5.01,1.93,0.0
20201104:2010,0.0,0.0,5.29,1.66,0.0
20201104:2110,0.0,0.0,4.98,1.66,0.0
20201104:2210,0.0,0.0,4.64,1.72,0.0
20201104:2310,0.0,0.0,4.24,1.79,0.0
20201105:0010,0.0,0.0,3.73,1.72,0.0
20201105:0110,0.0,0.0,3.27,1.79,0.0
20201105:0210,0.0,0.0,2.81,1.86,0.0
20201105:0310,0.0,0.0,2.64,1.79,0.0
20201105:0410,0.0,0.0,2.15,1.79,0.0
20201105:0510,0.0,0.0,1.55,1.79,0.0
20201105:0610,0.0,0.0,1.09,1.79,0.0
20201105:0710,161.94,6.48,0.57,1.66,0.0
20201105:0810,177.94,13.44,3.04,1.17,0.0
20201105:0910,301.94,18.77,5.62,1.45,0.0
20201105:1010,420.52,22.02,7.29,2.0,0.0
20201105:1110,533.95,22.84,8.22,2.28,0.0
20201105:1210,705.56,21.13,8.8,2.55,0.0
20201105:1310,571.82,17.09,8.88,2.41,0.0
20201105:1410,427.95,11.13,8.74,2.28,0.0
20201105:1510,53.09,3.7,8.01,1.72,0.0
20201105:1610,0.0,0.0,6.68,1.86,0.0
20201105:1710,0.0,0.0,5.46,1.86,0.0
20201105:1810,0.0,0.0,4.33,1.86,0.0
20201105:1910,0.0,0.0,3.97,1.86,0.0
20201105:2010,0.0,0.0,3.25,1.79,0.0
20201105:2110,0.0,0.0,2.68,1.72,0.0
20201105:2210,0.0,0.0,2.49,1.72,0.0
20201105:2310,0.0,0.0,2.55,1.59,0.0
20201106:0010,0.0,0.0,3.22,1.45,0.0
20201106:0110,0.0,0.0,3.71,1.38,0.0
20201106:0210,0.0,0.0,4.08,1.31,0.0
20201106:0310,0.0,0.0,4.39,1.31,0.0
20201106:0410,0.0,0.0,4.63,1.24,0.0
20201106:0510,0.0,0.0,4.92,1.1,0.0
20201106:0610,0.0,0.0,5.05,1.03,0.0
20201106:0710,159.57,6.21,4.58,0.9,0.0
20201106:0810,172.59,13.16,5.12,0.76,0.0
20201106:0910,214.4,18.48,5.79,0.62,0.0
20201106:1010,292.16,21.72,6.94,0.48,0.0
20201106:1110,676.47,22.53,7.61,0.28,0.0
20201106:1210,717.65,20.84,8.31,0.28,0.0
20201106:1310,540.72,16.82,8.91,0.34,0.0
20201106:1410,410.48,10.87,9.11,0.55,0.0
20201106:1510,37.97,3.46,8.89,0.76,0.0
20201106:1610,0.0,0.0,8.15,1.31,0.0
20201106:1710,0.0,0.0,7.11,1.52,0.0
20201106:1810,0.0,0.0,5.73,1.72,0.0
20201106:1910,0.0,0.0,5.29,1.79,0.0
20201106:2010,0.0,0.0,4.3,1.79,0.0
20201106:2110,0.0,0.0,3.14,1.72,0.0
20201106:2210,0.0,0.0,3.14,1.38,0.0
20201106:2310,0.0,0.0,3.44,1.17,0.0
20201107:0010,0.0,0.0,2.92,1.24,0.0
20201107:0110,0.0,0.0,2.2,1.31,0.0
20201107:0210,0.0,0.0,1.51,1.45,0.0
20201107:0310,0.0,0.0,0.89,1.52,0.0
20201107:0410,0.0,0.0,0.72,1.38,0.0
20201107:0510,0.0,0.0,1.63,1.03,0.0
20201107:0610,0.0,0.0,1.93,0.55,0.0
20201107:0710,92.98,5.94,0.35,0.21,0.0
20201107:0810,193.81,12.88,1.33,0.34,0.0
20201107:0910,397.06,18.19,4.8,0.55,0.0
20201107:1010,404.65,21.42,7.46,0.76,0.0
20201107:1110,684.53,22.24,9.23,1.03,0.0
20201107:1210,760.75,20.55,10.41,1.31,0.0
20201107:1310,592.24,16.54,11.02,1.24,0.0
20201107:1410,437.46,10.61,10.96,0.9,0.0
20201107:1510,38.35,3.22,10.07,1.17,0.0
20201107:1610,0.0,0.0,8.25,0.97,0.0
20201107:1710,0.0,0.0,8.19,0.9,0.0
20201107:1810,0.0,0.0,6.76,1.1,0.0
20201107:1910,0.0,0.0,4.31,1.59,0.0
20201107:2010,0.0,0.0,3.2,1.66,0.0
20201107:2110,0.0,0.0,2.87,1.52,0.0
20201107:2210,0.0,0.0,2.42,1.52,0.0
20201107:2310,0.0,0.0,1.97,1.52,0.0
20201108:0010,0.0,0.0,1.83,1.52,0.0
20201108:0110,0.0,0.0,2.0,1.45,0.0
20201108:0210,0.0,0.0,2.28,1.31,0.0
20201108:0310,0.0,0.0,2.87,1.1,0.0
20201108:0410,0.0,0.0,2.91,0.97,0.0
20201108:0510,0.0,0.0,2.89,0.97,0.0
20201108:0610,0.0,0.0,2.81,1.03,0.0
20201108:0710,144.52,5.68,1.65,1.24,0.0
20201108:0810,291.05,12.6,3.73,0.83,0.0
20201108:0910,538.8,17.9,6.89,0.9,0.0
20201108:1010,660.95,21.12,8.96,1.03,0.0
20201108:1110,732.96,21.94,10.55,0.97,0.0
20201108:1210,674.2,20.27,11.57,0.76,0.0
20201108:1310,534.41,16.28,12.05,0.76,0.0
20201108:1410,382.98,10.37,11.93,0.83,0.0
20201108:1510,54.75,2.99,11.11,0.83,0.0
20201108:1610,0.0,0.0,10.07,0.62,0.0
20201108:1710,0.0,0.0,9.39,0.55,0.0
20201108:1810,0.0,0.0,8.8,0.55,0.0
20201108:1910,0.0,0.0,8.39,0.62,0.0
20201108:2010,0.0,0.0,7.81,0.69,0.0
20201108:2110,0.0,0.0,6.92,0.83,0.0
20201108:2210,0.0,0.0,6.77,0.62,0.0
20201108:2310,0.0,0.0,6.32,0.28,0.0
20201109:0010,0.0,0.0,6.02,0.14,0.0
20201109:0110,0.0,0.0,5.67,0.14,0.0
20201109:0210,0.0,0.0,5.42,0.21,0.0
20201109:0310,0.0,0.0,5.14,0.07,0.0
20201109:0410,0.0,0.0,4.91,0.07,0.0
20201109:0510,0.0,0.0,4.71,0.21,0.0
20201109:0610,0.0,0.0,4.58,0.41,0.0
20201109:0710,52.75,5.42,2.07,0.55,0.0
20201109:0810,132.28,12.33,2.94,0.48,0.0
20201109:0910,284.83,17.62,4.5,0.62,0.0
20201109:1010,606.21,20.83,6.44,0.76,0.0
20201109:1110,556.37,21.65,8.25,0.83,0.0
20201109:1210,293.83,19.99,9.52,0.9,0.0
20201109:1310,372.71,16.01,10.08,1.17,0.0
20201109:1410,38.79,10.12,9.84,1.38,0.0
20201109:1510,6.62,2.76,8.7,1.66,0.0
20201109:1610,0.0,0.0,7.05,1.86,0.0
20201109:1710,0.0,0.0,5.55,1.72,0.0
20201109:1810,0.0,0.0,4.22,1.59,0.0
20201109:1910,0.0,0.0,2.52,1.52,0.0
20201109:2010,0.0,0.0,2.17,1.31,0.0
20201109:2110,0.0,0.0,2.03,1.17,0.0
20201109:2210,0.0,0.0,2.1,1.03,0.0
20201109:2310,0.0,0.0,2.47,0.76,0.0
20201110:0010,0.0,0.0,0.91,0.21,0.0
20201110:0110,0.0,0.0,0.53,0.14,0.0
20201110:0210,0.0,0.0,0.47,0.28,0.0
20201110:0310,0.0,0.0,0.6,0.28,0.0
20201110:0410,0.0,0.0,0.54,0.21,0.0
20201110:0510,0.0,0.0,0.59,0.21,0.0
20201110:0610,0.0,0.0,0.51,0.28,0.0
20201110:0710,33.51,5.17,1.45,0.62,0.0
20201110:0810,64.13,12.06,1.91,0.76,0.0
20201110:0910,62.43,17.34,2.53,0.69,0.0
20201110:1010,83.25,20.55,3.34,0.62,0.0
20201110:1110,81.35,21.37,4.31,0.69,0.0
20201110:1210,68.11,19.71,5.4,0.83,0.0
20201110:1310,63.38,15.76,6.0,0.9,0.0
20201110:1410,36.89,9.88,6.16,0.97,0.0
20201110:1510,6.62,2.54,5.81,1.03,0.0
20201110:1610,0.0,0.0,5.0,1.24,0.0
20201110:1710,0.0,0.0,4.21,1.17,0.0
20201110:1810,0.0,0.0,3.68,1.03,0.0
20201110:1910,0.0,0.0,3.07,0.83,0.0
20201110:2010,0.0,0.0,3.02,0.55,0.0
20201110:2110,0.0,0.0,2.89,0.55,0.0
20201110:2210,0.0,0.0,2.96,0.41,0.0
20201110:2310,0.0,0.0,2.82,0.55,0.0
20201111:0010,0.0,0.0,3.0,0.62,0.0
20201111:0110,0.0,0.0,3.43,0.76,0.0
20201111:0210,0.0,0.0,3.98,0.9,0.0
20201111:0310,0.0,0.0,4.35,1.03,0.0
20201111:0410,0.0,0.0,4.83,1.1,0.0
20201111:0510,0.0,0.0,5.16,1.1,0.0
20201111:0610,0.0,0.0,5.32,1.03,0.0
20201111:0710,83.6,4.91,5.6,1.1,0.0
20201111:0810,20.81,11.79,6.15,0.9,0.0
20201111:0910,40.68,17.06,6.75,1.24,0.0
20201111:1010,46.35,20.27,7.4,1.66,0.0
20201111:1110,112.2,21.09,7.8,1.52,0.0
20201111:1210,134.52,19.45,8.06,1.24,0.0
20201111:1310,104.77,15.51,8.33,1.17,0.0
20201111:1410,39.73,9.65,8.55,1.52,0.0
20201111:1510,0.0,0.0,8.34,1.24,0.0
20201111:1610,0.0,0.0,8.05,1.24,0.0
20201111:1710,0.0,0.0,7.92,1.1,0.0
20201111:1810,0.0,0.0,7.75,0.97,0.0
20201111:1910,0.0,0.0,7.6,1.1,0.0
20201111:2010,0.0,0.0,7.25,1.1,0.0
20201111:2110,0.0,0.0,6.86,1.17,0.0
20201111:2210,0.0,0.0,6.66,1.17,0.0
20201111:2310,0.0,0.0,6.33,1.24,0.0
20201112:0010,0.0,0.0,5.67,1.24,0.0
20201112:0110,0.0,0.0,4.83,1.24,0.0
20201112:0210,0.0,0.0,4.01,1.31,0.0
20201112:0310,0.0,0.0,3.44,1.17,0.0
20201112:0410,0.0,0.0,3.8,1.1,0.0
20201112:0510,0.0,0.0,4.18,1.17,0.0
20201112:0610,0.0,0.0,4.93,1.38,0.0
20201112:0710,31.23,4.66,5.21,1.59,0.0
20201112:0810,115.53,11.53,5.95,1.93,0.0
20201112:0910,183.09,16.79,6.8,2.69,0.0
20201112:1010,172.09,19.99,7.67,3.52,0.0
20201112:1110,115.08,20.82,8.68,4.0,0.0
20201112:1210,79.46,19.18,9.67,4.55,0.0
20201112:1310,19.87,15.26,9.84,3.72,0.0
20201112:1410,10.41,9.42,9.63,3.03,0.0
20201112:1510,0.0,0.0,9.44,3.03,0.0
20201112:1610,0.0,0.0,9.09,2.83,0.0
20201112:1710,0.0,0.0,8.53,2.55,0.0
20201112:1810,0.0,0.0,7.88,2.48,0.0
20201112:1910,0.0,0.0,7.36,2.9,0.0
20201112:2010,0.0,0.0,7.1,2.62,0.0
20201112:2110,0.0,0.0,6.56,2.34,0.0
20201112:2210,0.0,0.0,6.39,2.14,0.0
20201112:2310,0.0,0.0,5.93,1.93,0.0
20201113:0010,0.0,0.0,5.17,1.79,0.0
20201113:0110,0.0,0.0,4.39,1.79,0.0
20201113:0210,0.0,0.0,3.57,1.72,0.0
20201113:0310,0.0,0.0,3.28,1.59,0.0
20201113:0410,0.0,0.0,2.9,1.45,0.0
20201113:0510,0.0,0.0,2.71,1.38,0.0
20201113:0610,0.0,0.0,2.28,1.31,0.0
20201113:0710,29.64,4.41,2.91,1.66,0.0
20201113:0810,125.04,11.27,4.92,2.14,0.0
20201113:0910,268.76,16.52,5.6,2.48,0.0
20201113:1010,570.41,19.72,6.7,2.48,0.0
20201113:1110,107.51,20.55,7.84,2.28,0.0
20201113:1210,146.99,18.93,8.97,2.48,0.0
20201113:1310,412.04,15.02,9.88,2.76,0.0
20201113:1410,72.29,9.2,10.09,2.41,0.0
20201113:1510,0.0,0.0,9.98,2.34,0.0
20201113:1610,0.0,0.0,9.72,2.34,0.0
20201113:1710,0.0,0.0,9.52,2.28,0.0
20201113:1810,0.0,0.0,9.32,2.28,0.0
20201113:1910,0.0,0.0,9.47,2.83,0.0
20201113:2010,0.0,0.0,9.64,2.97,0.0
20201113:2110,0.0,0.0,9.73,3.03,0.0
20201113:2210,0.0,0.0,9.59,2.97,0.0
20201113:2310,0.0,0.0,9.23,2.9,0.0
20201114:0010,0.0,0.0,9.08,2.83,0.0
20201114:0110,0.0,0.0,9.14,2.9,0.0
20201114:0210,0.0,0.0,9.19,2.76,0.0
20201114:0310,0.0,0.0,9.32,2.48,0.0
20201114:0410,0.0,0.0,9.32,2.21,0.0
20201114:0510,0.0,0.0,8.7,2.07,0.0
20201114:0610,0.0,0.0,8.09,1.93,0.0
20201114:0710,60.06,4.16,8.74,2.14,0.0
20201114:0810,97.25,11.01,9.45,2.28,0.0
20201114:0910,134.17,16.25,10.76,2.14,0.0
20201114:1010,325.37,19.45,11.89,2.76,0.0
20201114:1110,476.36,20.29,12.62,3.1,0.0
20201114:1210,497.63,18.68,12.94,2.62,0.0
20201114:1310,454.8,14.79,13.45,2.55,0.0
20201114:1410,227.41,8.99,13.41,2.41,0.0
20201114:1510,0.0,0.0,12.38,2.28,0.0
20201114:1610,0.0,0.0,11.13,2.14,0.0
20201114:1710,0.0,0.0,10.06,2.28,0.0
20201114:1810,0.0,0.0,9.14,2.34,0.0
20201114:1910,0.0,0.0,8.59,2.34,0.0
20201114:2010,0.0,0.0,8.02,2.41,0.0
20201114:2110,0.0,0.0,7.63,2.48,0.0
20201114:2210,0.0,0.0,7.44,2.48,0.0
20201114:2310,0.0,0.0,7.45,2.62,0.0
20201115:0010,0.0,0.0,7.55,2.69,0.0
20201115:0110,0.0,0.0,7.49,2.62,0.0
20201115:0210,0.0,0.0,7.28,2.55,0.0
20201115:0310,0.0,0.0,7.0,2.55,0.0
20201115:0410,0.0,0.0,6.91,2.62,0.0
20201115:0510,0.0,0.0,6.78,2.62,0.0
20201115:0610,0.0,0.0,6.79,2.62,0.0
20201115:0710,42.51,3.92,6.94,2.55,0.0
20201115:0810,148.08,10.76,8.13,2.48,0.0
20201115:0910,161.97,15.99,9.93,2.48,0.0
20201115:1010,371.97,19.19,11.22,2.9,0.0
20201115:1110,675.49,20.03,12.37,3.38,0.0
20201115:1210,543.57,18.43,13.07,3.52,0.0
20201115:1310,518.3,14.56,13.42,3.38,0.0
20201115:1410,74.4,8.78,13.18,3.66,0.0
20201115:1510,0.0,0.0,12.31,3.66,0.0
20201115:1610,0.0,0.0,11.31,3.59,0.0
20201115:1710,0.0,0.0,10.79,3.79,0.0
20201115:1810,0.0,0.0,10.69,4.0,0.0
20201115:1910,0.0,0.0,10.34,4.34,0.0
20201115:2010,0.0,0.0,10.41,4.48,0.0
20201115:2110,0.0,0.0,10.56,4.55,0.0
20201115:2210,0.0,0.0,10.35,4.76,0.0
20201115:2310,0.0,0.0,10.11,4.76,0.0
20201116:0010,0.0,0.0,10.26,4.28,0.0
20201116:0110,0.0,0.0,10.21,3.93,0.0
20201116:0210,0.0,0.0,10.0,3.72,0.0
20201116:0310,0.0,0.0,9.71,3.93,0.0
20201116:0410,0.0,0.0,9.3,4.14,0.0
20201116:0510,0.0,0.0,8.75,4.21,0.0
20201116:0610,0.0,0.0,8.15,4.21,0.0
20201116:0710,7.57,3.68,7.91,3.93,0.0
20201116:0810,234.69,10.51,8.03,4.28,0.0
20201116:0910,300.62,15.73,8.63,4.55,0.0
20201116:1010,417.59,18.93,9.31,4.62,0.0
20201116:1110,105.69,19.78,9.95,5.31,0.0
20201116:1210,99.25,18.19,10.4,5.17,0.0
20201116:1310,165.89,14.34,10.66,4.97,0.0
20201116:1410,148.06,8.58,10.43,4.07,0.0
20201116:1510,0.0,0.0,9.85,3.93,0.0
20201116:1610,0.0,0.0,9.03,3.86,0.0
20201116:1710,0.0,0.0,8.91,3.93,0.0
20201116:1810,0.0,0.0,9.1,3.86,0.0
20201116:1910,0.0,0.0,8.49,3.59,0.0
20201116:2010,0.0,0.0,8.52,3.59,0.0
20201116:2110,0.0,0.0,8.72,3.66,0.0
20201116:2210,0.0,0.0,9.0,3.93,0.0
20201116:2310,0.0,0.0,9.04,4.07,0.0
20201117:0010,0.0,0.0,8.83,3.93,0.0
20201117:0110,0.0,0.0,8.47,3.93,0.0
20201117:0210,0.0,0.0,8.21,3.79,0.0
20201117:0310,0.0,0.0,8.11,3.59,0.0
20201117:0410,0.0,0.0,8.01,3.45,0.0
20201117:0510,0.0,0.0,8.03,3.52,0.0
20201117:0610,0.0,0.0,8.1,3.79,0.0
20201117:0710,2.84,3.44,8.23,3.93,0.0
20201117:0810,33.11,10.26,8.4,4.28,0.0
20201117:0910,59.6,15.48,8.58,4.41,0.0
20201117:1010,95.25,18.67,8.62,4.48,0.0
20201117:1110,57.7,19.53,8.68,4.48,0.0
20201117:1210,52.03,17.96,8.81,4.48,0.0
20201117:1310,46.35,14.12,9.0,4.41,0.0
20201117:1410,60.54,8.38,9.21,4.28,0.0
20201117:1510,0.0,0.0,9.34,4.14,0.0
20201117:1610,0.0,0.0,9.18,4.14,0.0
20201117:1710,0.0,0.0,9.29,4.14,0.0
20201117:1810,0.0,0.0,9.39,4.07,0.0
20201117:1910,0.0,0.0,9.32,4.0,0.0
20201117:2010,0.0,0.0,9.41,3.86,0.0
20201117:2110,0.0,0.0,9.45,3.72,0.0
20201117:2210,0.0,0.0,9.38,3.38,0.0
20201117:2310,0.0,0.0,9.29,3.03,0.0
20201118:0010,0.0,0.0,9.26,2.83,0.0
20201118:0110,0.0,0.0,9.14,2.69,0.0
20201118:0210,0.0,0.0,9.06,2.69,0.0
20201118:0310,0.0,0.0,8.91,2.62,0.0
20201118:0410,0.0,0.0,8.67,2.62,0.0
20201118:0510,0.0,0.0,8.46,2.69,0.0
20201118:0610,0.0,0.0,8.06,2.62,0.0
20201118:0710,5.68,3.2,7.97,2.28,0.0
20201118:0810,45.41,10.02,8.35,2.55,0.0
20201118:0910,41.62,15.24,9.07,3.59,0.0
20201118:1010,46.35,18.43,9.74,4.07,0.0
20201118:1110,42.57,19.29,10.13,4.07,0.0
20201118:1210,59.6,17.73,10.76,4.0,0.0
20201118:1310,361.65,13.91,11.31,4.0,0.0
20201118:1410,302.04,8.19,11.17,2.9,0.0
20201118:1510,0.0,0.0,10.34,2.55,0.0
20201118:1610,0.0,0.0,9.25,2.48,0.0
20201118:1710,0.0,0.0,8.51,2.62,0.0
20201118:1810,0.0,0.0,8.15,2.76,0.0
20201118:1910,0.0,0.0,7.83,2.83,0.0
20201118:2010,0.0,0.0,7.73,3.24,0.0
20201118:2110,0.0,0.0,7.78,3.59,0.0
20201118:2210,0.0,0.0,7.99,3.93,0.0
20201118:2310,0.0,0.0,8.09,4.21,0.0
20201119:0010,0.0,0.0,8.22,4.28,0.0
20201119:0110,0.0,0.0,8.47,4.41,0.0
20201119:0210,0.0,0.0,8.76,4.48,0.0
20201119:0310,0.0,0.0,9.13,4.48,0.0
20201119:0410,0.0,0.0,9.2,4.41,0.0
20201119:0510,0.0,0.0,9.49,4.55,0.0
20201119:0610,0.0,0.0,9.73,4.69,0.0
20201119:0710,31.29,2.97,9.7,4.83,0.0
20201119:0810,16.08,9.78,9.62,4.83,0.0
20201119:0910,24.6,14.99,9.19,5.45,0.0
20201119:1010,613.21,18.18,8.55,5.24,0.0
20201119:1110,499.4,19.05,8.59,6.28,0.0
20201119:1210,145.68,17.51,9.07,7.52,0.0
20201119:1310,102.82,13.71,8.98,5.93,0.0
20201119:1410,31.22,8.01,8.83,5.79,0.0
20201119:1510,0.0,0.0,8.19,5.38,0.0
20201119:1610,0.0,0.0,7.7,5.24,0.0
20201119:1710,0.0,0.0,7.02,4.83,0.0
20201119:1810,0.0,0.0,6.38,4.34,0.0
20201119:1910,0.0,0.0,5.97,4.0,0.0
20201119:2010,0.0,0.0,5.12,3.45,0.0
20201119:2110,0.0,0.0,4.26,3.31,0.0
20201119:2210,0.0,0.0,3.56,3.31,0.0
20201119:2310,0.0,0.0,3.1,3.31,0.0
20201120:0010,0.0,0.0,2.68,3.38,0.0
20201120:0110,0.0,0.0,2.34,3.52,0.0
20201120:0210,0.0,0.0,2.06,3.45,0.0
20201120:0310,0.0,0.0,1.83,3.31,0.0
20201120:0410,0.0,0.0,1.69,3.24,0.0
20201120:0510,0.0,0.0,1.42,3.24,0.0
20201120:0610,0.0,0.0,1.32,3.31,0.0
20201120:0710,2.84,2.75,1.69,3.17,0.0
20201120:0810,50.43,9.55,2.48,3.31,0.0
20201120:0910,84.1,14.75,3.32,4.28,0.0
20201120:1010,65.27,17.95,3.76,4.07,0.0
20201120:1110,157.43,18.82,4.45,3.59,0.0
20201120:1210,62.43,17.29,4.85,3.31,0.0
20201120:1310,106.44,13.51,4.95,3.31,0.0
20201120:1410,164.17,7.83,4.89,3.31,0.0
20201120:1510,0.0,0.0,3.94,2.62,0.0
20201120:1610,0.0,0.0,2.97,2.34,0.0
20201120:1710,0.0,0.0,2.2,2.07,0.0
20201120:1810,0.0,0.0,1.65,1.86,0.0
20201120:1910,0.0,0.0,1.41,1.86,0.0
20201120:2010,0.0,0.0,0.91,2.0,0.0
20201120:2110,0.0,0.0,0.39,1.86,0.0
20201120:2210,0.0,0.0,-0.03,1.93,0.0
20201120:2310,0.0,0.0,-0.16,1.93,0.0
20201121:0010,0.0,0.0,-0.48,1.79,0.0
20201121:0110,0.0,0.0,-1.23,1.79,0.0
20201121:0210,0.0,0.0,-1.88,1.93,0.0
20201121:0310,0.0,0.0,-2.16,2.07,0.0
20201121:0410,0.0,0.0,-2.27,2.07,0.0
20201121:0510,0.0,0.0,-2.24,2.21,0.0
20201121:0610,0.0,0.0,-1.75,2.55,0.0
20201121:0710,15.54,2.52,-0.2,3.52,0.0
20201121:0810,17.97,9.32,0.92,3.93,0.0
20201121:0910,35.95,14.52,1.89,4.07,0.0
20201121:1010,52.97,17.72,2.83,4.07,0.0
20201121:1110,342.69,18.6,3.17,4.14,0.0
20201121:1210,235.38,17.08,3.64,4.21,0.0
20201121:1310,132.48,13.32,4.02,4.14,0.0
20201121:1410,167.75,7.66,4.07,3.93,0.0
20201121:1510,0.0,0.0,4.01,4.34,0.0
20201121:1610,0.0,0.0,4.0,4.34,0.0
20201121:1710,0.0,0.0,4.07,4.41,0.0
20201121:1810,0.0,0.0,4.02,4.34,0.0
20201121:1910,0.0,0.0,3.52,4.28,0.0
20201121:2010,0.0,0.0,3.61,4.34,0.0
20201121:2110,0.0,0.0,3.73,4.41,0.0
20201121:2210,0.0,0.0,3.84,4.34,0.0
20201121:2310,0.0,0.0,3.88,4.28,0.0
20201122:0010,0.0,0.0,4.01,4.07,0.0
20201122:0110,0.0,0.0,4.15,3.93,0.0
20201122:0210,0.0,0.0,4.28,3.86,0.0
20201122:0310,0.0,0.0,4.37,4.0,0.0
20201122:0410,0.0,0.0,4.52,4.07,0.0
20201122:0510,0.0,0.0,4.75,4.14,0.0
20201122:0610,0.0,0.0,4.9,4.28,0.0
20201122:0710,0.0,0.0,4.52,4.55,0.0
20201122:0810,55.77,9.09,4.81,4.55,0.0
20201122:0910,33.11,14.29,5.06,3.93,0.0
20201122:1010,49.19,17.49,5.48,4.07,0.0
20201122:1110,42.57,18.38,5.95,4.55,0.0
20201122:1210,31.22,16.88,6.26,4.41,0.0
20201122:1310,18.92,13.14,6.42,4.0,0.0
20201122:1410,8.51,7.49,6.58,3.93,0.0
20201122:1510,0.0,0.0,6.75,3.52,0.0
20201122:1610,0.0,0.0,6.85,3.31,0.0
20201122:1710,0.0,0.0,6.93,3.17,0.0
20201122:1810,0.0,0.0,6.95,3.1,0.0
20201122:1910,0.0,0.0,6.33,2.97,0.0
20201122:2010,0.0,0.0,6.33,3.17,0.0
20201122:2110,0.0,0.0,6.32,3.1,0.0
20201122:2210,0.0,0.0,6.3,3.1,0.0
20201122:2310,0.0,0.0,6.34,3.24,0.0
20201123:0010,0.0,0.0,6.45,3.24,0.0
20201123:0110,0.0,0.0,6.62,3.31,0.0
20201123:0210,0.0,0.0,6.55,2.97,0.0
20201123:0310,0.0,0.0,6.34,2.97,0.0
20201123:0410,0.0,0.0,5.89,3.45,0.0
20201123:0510,0.0,0.0,5.14,3.38,0.0
20201123:0610,0.0,0.0,4.39,3.24,0.0
20201123:0710,0.0,0.0,4.84,3.03,0.0
20201123:0810,113.81,8.87,4.92,3.1,0.0
20201123:0910,261.48,14.07,5.54,2.83,0.0
20201123:1010,225.78,17.27,6.35,3.86,0.0
20201123:1110,378.03,18.17,7.13,4.76,0.0
20201123:1210,283.36,16.69,7.37,4.21,0.0
20201123:1310,186.67,12.96,7.46,3.79,0.0
20201123:1410,288.05,7.33,7.22,2.9,0.0
20201123:1510,0.0,0.0,6.19,2.21,0.0
20201123:1610,0.0,0.0,4.89,2.21,0.0
20201123:1710,0.0,0.0,4.03,2.21,0.0
20201123:1810,0.0,0.0,3.35,2.14,0.0
20201123:1910,0.0,0.0,2.19,2.07,0.0
20201123:2010,0.0,0.0,1.18,1.93,0.0
20201123:2110,0.0,0.0,0.46,1.72,0.0
20201123:2210,0.0,0.0,-0.35,1.79,0.0
20201123:2310,0.0,0.0,-0.77,1.86,0.0
20201124:0010,0.0,0.0,-0.35,1.66,0.0
20201124:0110,0.0,0.0,-1.12,1.79,0.0
20201124:0210,0.0,0.0,-1.16,2.0,0.0
20201124:0310,0.0,0.0,0.58,1.93,0.0
20201124:0410,0.0,0.0,1.88,2.0,0.0
20201124:0510,0.0,0.0,2.59,2.07,0.0
20201124:0610,0.0,0.0,2.83,2.14,0.0
20201124:0710,0.0,0.0,2.97,2.14,0.0
20201124:0810,88.45,8.66,3.32,1.72,0.0
20201124:0910,119.29,13.85,3.78,1.86,0.0
20201124:1010,104.85,17.05,4.69,2.48,0.0
20201124:1110,74.73,17.97,5.66,2.69,0.0
20201124:1210,69.06,16.5,6.34,2.55,0.0
20201124:1310,68.7,12.79,6.54,2.28,0.0
20201124:1410,62.97,7.18,6.3,1.79,0.0
20201124:1510,0.0,0.0,5.31,1.66,0.0
20201124:1610,0.0,0.0,4.07,1.72,0.0
20201124:1710,0.0,0.0,3.08,1.72,0.0
20201124:1810,0.0,0.0,2.41,1.72,0.0
20201124:1910,0.0,0.0,1.78,1.59,0.0
20201124:2010,0.0,0.0,2.11,1.52,0.0
20201124:2110,0.0,0.0,1.99,1.59,0.0
20201124:2210,0.0,0.0,2.08,1.66,0.0
20201124:2310,0.0,0.0,2.1,1.93,0.0
20201125:0010,0.0,0.0,2.01,1.86,0.0
20201125:0110,0.0,0.0,1.9,1.79,0.0
20201125:0210,0.0,0.0,1.9,1.79,0.0
20201125:0310,0.0,0.0,1.84,1.79,0.0
20201125:0410,0.0,0.0,1.65,1.66,0.0
20201125:0510,0.0,0.0,1.22,1.59,0.0
20201125:0610,0.0,0.0,1.01,1.52,0.0
20201125:0710,0.0,0.0,1.48,2.0,0.0
20201125:0810,44.1,8.45,1.98,1.79,0.0
20201125:0910,111.71,13.64,2.94,2.28,0.0
20201125:1010,364.03,16.85,4.17,2.55,0.0
20201125:1110,649.78,17.77,5.36,2.55,0.0
20201125:1210,595.72,16.31,6.43,2.48,0.0
20201125:1310,483.0,12.63,6.91,2.34,0.0
20201125:1410,304.57,7.04,6.74,1.93,0.0
20201125:1510,0.0,0.0,5.59,2.0,0.0
20201125:1610,0.0,0.0,4.34,2.07,0.0
